name_res,kind_res,address,promotion,star,number_rating,status,open_time,cost_res,store_url
"AHA Chicken - Gà Rán, Cơm Gà & Đồ Ăn Vặt - Tân Triều","Yêu thích
QUÁN ĂN","22 Ngõ 1 Tân Triều, X. Tân Triều, Thanh Trì, Hà Nội",Giảm món,4.5,100+,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/aha-chicken-ga-ran-com-ga-do-an-vat-tan-trieu
"Trà Trái Cây Tươi, Phở Cuốn & Đồ Ăn Vặt - Cô Hà - Giáp Nhất","Yêu thích
QUÁN ĂN","19B Ngõ 213 Giáp Nhất, P. Nhân Chính, Thanh Xuân, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/tra-trai-cay-tuoi-pho-cuon-do-an-vat-co-ha-giap-nhat
Sữa Chua Bà Phương,QUÁN ĂN,"2 Ngách 54/9 Ngõ 54 Hoa Bằng, P. Yên Hoà, Cầu Giấy, Hà Nội",Giảm hết 10%,4.5,10+,Mở cửa,09:30 - 23:00,10.000 - 40.000,https://shopeefood.vn/ha-noi/sua-chua-ba-phuong
Hidu House - Mỳ Ý & Pizza - Lương Định Của,"Yêu thích
QUÁN ĂN -Chi nhánh","27 Ngõ 28 Lương Định Của, P. Kim Liên, Đống Đa, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/hidu-house-my-y-pizza-luong-dinh-cua
Quý Gà Ủ Muối Hoa Tiêu & Gà Hấp - Tô Hiến Thành,QUÁN ĂN,"95 Tô Hiến Thành, P. Phúc La, Hà Đông, Hà Nội",Giảm hết 20%,4.5,100+,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/quy-ga-u-muoi-hoa-tieu-ga-hap-to-hien-thanh
Lẩu Nam Gia - Lẩu Thái & Mỳ Thái Chua Cay,QUÁN ĂN,"Số 3 ngõ 134/44/3 Cầu Diễn, P. Minh Khai, Bắc Từ Liêm, Hà Nội",Giảm món,0,4,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/lau-nam-gia-lau-thai-my-thai-chua-cay
Tú Vịt - Vịt Nướng Vân Đình- Đồng Me,QUÁN ĂN,"Số 76 Ngõ 32 Đồng Me, P. Mễ Trì, Nam Từ Liêm, Hà Nội",Giảm hết 10%,0,2,Mở cửa,00:00 - 03:00 | 17:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/tu-vit-vit-nuong-van-dinh-dong-me
"Cơm Gà, Bánh Mì Bami & Đồ Uống - Đức Diễn",QUÁN ĂN,"26 Đức Diễn, P. Phúc Diễn, Bắc Từ Liêm, Hà Nội",Giảm món,4.5,7,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/com-ga-banh-mi-bami-do-uong-duc-dien
"Bảo Ngọc - Nem Chua Thanh Hoá, Thịt Chua Trường Foods & Đồ Ăn Vặt",QUÁN ĂN,"Số 57 Ngõ 20 Mỹ Đình, P. Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Giảm hết 10%,4.5,100+,Mở cửa,00:00 - 01:30 | 06:00 - 23:59,20.000 - 200.000,https://shopeefood.vn/ha-noi/bao-ngoc-nem-chua-thanh-hoa-thit-chua-truong-foods-do-an-vat
Pizza 247 - Ngõ Hòa Bình 3,"Yêu thích
SHOP ONLINE","Số 3 Ngõ Hòa Bình 3, P. Minh Khai, Hai Bà Trưng, Hà Nội",Giảm hết 10%,4.5,999+,Mở cửa,11:00 - 14:00 | 17:30 - 23:00,80.000 - 160.000,https://shopeefood.vn/ha-noi/pizza-247-ngo-hoa-binh-3
Cháo Dinh Dưỡng Tú Cường - Hoa Bằng,"Yêu thích
ĂN VẶT/VỈA HÈ -Chi nhánh","54 Hoa Bằng, P. Yên Hòa, Cầu Giấy, Hà Nội",Giảm món,4.5,999+,Đóng cửa,,20.000 - 30.000,https://shopeefood.vn/ha-noi/chao-dinh-duong-tu-cuong-hoa-bang
Bôn Bôn - Xoài Cóc Dầm & Đồ Ăn Vặt Online,"Yêu thích
SHOP ONLINE","107B G4 Ngõ 12 Nguyên Hồng, P. Thành Công (Vào ngõ 12 rồi rẽ trái ở cafe IRIS, đi qua sân chơi vào tới nhà để xe (nhà xe bên tay trái, số 107B tay phải), Ba Đình, Hà Nội",Giảm món,4.5,999+,Mở cửa,15:30 - 23:59,20.000 - 50.000,https://shopeefood.vn/ha-noi/bon-bon-xoai-coc-dam-do-an-vat-online
SOTAFOOD - Eat Clean & Healthy Food - 11 Phương Liệt,"TIỆM BÁNH, SHOP ONLINE","11 Phương Liệt, P. Phương Liệt, Thanh Xuân, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/sotafood-eat-clean-healthy-food-11-phuong-liet
Bánh Sinh Nhật Thu Hường Cake - Định Công Thượng,TIỆM BÁNH,"4 Định Công Thượng, P. Định Công, Hoàng Mai, Hà Nội",Giảm hết 20%,4.5,10+,Mở cửa,07:00 - 23:00,0 - 0,https://shopeefood.vn/ha-noi/banh-sinh-nhat-thu-huong-cake-dinh-cong-thuong
Cơm Gà 1994 - Nguyễn Khánh Toàn,"Yêu thích
QUÁN ĂN","14 Ngách 74 Ngõ 58 Nguyễn Khánh Toàn, P. Quan Hoa, Cầu Giấy, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/com-ga-1994-nguyen-khanh-toan
Chicky - Cơm & Gà Rán Ăn Vặt - Trần Đại Nghĩa,QUÁN ĂN -Chi nhánh,"247 Trần Đại Nghĩa, P. Đồng Tâm, Hai Bà Trưng, Hà Nội",Giảm món,0,,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/chicky-com-ga-ran-an-vat-tran-dai-nghia
NaNa Fruit - Hoa Quả Gọt Sẵn & Nước Ép Tươi Ngon Mỗi Ngày,ĂN VẶT/VỈA HÈ,"Phòng 2906 Tòa Chung Cư Park Kiara, P. La Khê, Hà Đông, Hà Nội",Giảm món,4.5,10+,Mở cửa,00:00 - 00:30 | 07:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/nana-fruit-hoa-qua-got-san-nuoc-ep-tuoi-ngon-moi-ngay
HANSAM FOOD - Cà Phê Sâm Hàn Quốc,CAFÉ/DESSERT,"Số 17 Liền Kề 14 Khu Đô Thị Văn Phú, Phú La, P. La Khê, Hà Đông, Hà Nội",Giảm món,4.5,50+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/hansam-food-ca-phe-sam-han-quoc
Anh Food - Đồ Ăn Vặt - Shop Online,SHOP ONLINE,"18 Ngõ 3 Nhân Hòa, P. Nhân Chính, Thanh Xuân, Hà Nội",Giảm hết 20%,4.5,500+,Mở cửa,00:00 - 06:00 | 10:00 - 23:59,35.000 - 45.000,https://shopeefood.vn/ha-noi/anh-food-do-an-vat-shop-online
Bún Chả Sinh Viên - Mỹ Đình,QUÁN ĂN,"Ngõ 20, Số 105 Mỹ Đình, P. Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Giảm hết 50%,4.5,8,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/bun-cha-sinh-vien-my-dinh
Mye Vegan - Chay Lành Mạnh & Buffet Chay - 14A Ngõ 575 Kim Mã,ĂN CHAY,"14A ngõ 575 Kim Mã, P. Ngọc Khánh, Ba Đình, Hà Nội",Giảm món,4.5,50+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/mye-vegan-chay-lanh-manh-buffet-chay-14a-ngo-575-kim-ma
Fong Tea - Trà Sữa Hong Kong,"Yêu thích
QUÁN ĂN -Chi nhánh","47 Tổ 9 Mậu Lương, P. Kiến Hưng , Hà Đông, Hà Nội",Giảm món,4.5,999+,Đóng cửa,,10.000 - 100.000,https://shopeefood.vn/ha-noi/fong-tea-tra-sua-hong-kong
Lòng Trần Cháo - Phở Gà & Bún Đậu Mẹt - Mễ Trì Thượng,"Yêu thích
QUÁN ĂN","99 Ngõ 50 Mễ Trì Thượng, P. Mễ Trì, Nam Từ Liêm, Hà Nội",Giảm món,4.5,500+,Mở cửa,00:00 - 01:59 | 07:00 - 23:59,40.000 - 100.000,https://shopeefood.vn/ha-noi/long-tran-chao-pho-ga-bun-dau-met-dong-me
Cơm Mầm Đá - Cơm Gà & Cơm Sườn Nướng - 23 Vũ Phạm Hàm,"Yêu thích
QUÁN ĂN","23 Vũ Phạm Hàm, P. Yên Hòa, Cầu Giấy, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/com-mam-da-com-ga-com-suon-nuong-23-vu-pham-ham
Nganminh88 - Trà Tắc - Tân Mai,SHOP ONLINE,"101 B8 Tập Thể Tân Mai, P. Tân Mai, Hoàng Mai, Hà Nội",Giảm món,4.5,50+,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/nganminh88-tra-tac-tan-mai.syoylx
"Happy Meal - Cơm Sườn, Cơm Gà & Cơm Thịt Nướng - Xuân Đỉnh","Yêu thích
SHOP ONLINE, GIAO CƠM VĂN PHÒNG -Chi nhánh","1 Ngách 42/53 Ngõ 42 Xuân Đỉnh, P. Xuân Tảo, Bắc Từ Liêm, Hà Nội",Giảm hết 15%,4.5,999+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/happy-meal-com-suon-com-ga-com-thit-nuong-xuan-dinh.gokpib
Tmore - Tiệm Trà Chanh - Cầu Bây,CAFÉ/DESSERT,"36 Cầu Bây, P. Sài Đồng, Long Biên, Hà Nội",Giảm hết 15%,4.5,9,Mở cửa,07:00 - 23:00,0 - 0,https://shopeefood.vn/ha-noi/tmore-tiem-tra-chanh-cau-bay
Đồ Ăn Vặt Misa - Trà Sữa - Kim Mã,QUÁN ĂN,"94 Ngõ 166 Kim Mã, P. Kim Mã, Ba Đình, Hà Nội",Giảm hết 30%,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/do-an-vat-misa-tra-sua-kim-ma.vpm3ze
Cat Food - Mì Trộn & Mì Cay Indomie - Bùi Xương Trạch,"Yêu thích
ĂN VẶT/VỈA HÈ","3B Ngõ 358/55/3 Bùi Xương Trạch, P. Khương Đình, Thanh Xuân, Hà Nội",Giảm món,5,50+,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/cat-food-mi-tron-mi-cay-indomie-bui-xuong-trach
Cơm Niêu 157 - Cơm Văn Phòng - Mỹ Đình,"Yêu thích
QUÁN ĂN -Chi nhánh","47 Ngõ 20 Mỹ Đình, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",Giảm món,4.5,999+,Đóng cửa,,30.000 - 50.000,https://shopeefood.vn/ha-noi/com-nieu-157-com-van-phong-my-dinh
Gà Không Lối Thoát - Mẹt Gà Muối Ngọc Ánh,QUÁN ĂN,"18G Ngõ 277 Quan Hoa, P. Quan Hoa, Cầu Giấy, Hà Nội",Giảm món,0,4,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/ga-khong-loi-thoat-met-ga-muoi-ngoc-anh
Vịt Quay Lò Đúc - Shop Online,SHOP ONLINE,"61 Ngõ 88 Giáp Nhị, P. Thịnh Liệt, Hoàng Mai, Hà Nội",Giảm món,4.5,500+,Đóng cửa,,100.000 - 200.000,https://shopeefood.vn/ha-noi/vit-quay-lo-duc-shop-online
Nem Nướng Nha Trang Hồng Tuyết - Cầu Diễn,QUÁN ĂN,"35 Ngõ 99 Cầu Diễn, P. Phúc Diễn, Bắc Từ Liêm, Hà Nội",Giảm món,4.5,500+,Mở cửa,10:00 - 23:59,33.000 - 50.000,https://shopeefood.vn/ha-noi/nem-nuong-nha-trang-hong-tuyet-cau-dien
Bún Cá Ngon - Quan Nhân,QUÁN ĂN,"20 ngõ 109 phố Quan Nhân, P. Nhân Chính, Thanh Xuân, Hà Nội",Giảm món,4.5,10+,Mở cửa,10:00 - 23:45,0 - 0,https://shopeefood.vn/ha-noi/bun-ca-ngon-quan-nhan
Cà Phê Muối Cô Vân - Phương Mai,CAFÉ/DESSERT,"120 C9 Phương Mai, P. Kim Liên, Đống Đa, Hà Nội",Giảm món,5,9,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/ca-phe-muoi-co-van-phuong-mai
The An Eat Clean - Healthy Gạo Lứt,QUÁN ĂN,"Số 13 Lý Thường Kiệt, P. Phan Chu Trinh, Hoàn Kiếm, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/the-an-eat-clean-healthy-gao-lut
ShiO Sushi - S1.08 Ocean Park,QUÁN ĂN,"S1.08 Vinhome Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội",Giảm món,4.5,10+,Mở cửa,00:00 - 02:00 | 10:00 - 14:00 | 17:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/shio-sushi-s1-08-ocean-park
Xôi Bà Ngà - Đồ ăn - Thuỵ Khuê,SHOP ONLINE,"Số nhà 25 ngõ 514 Thuỵ Khuê, Tây Hồ, Hà Nội",Giảm hết 10%,4.5,50+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/xoi-ba-nga-do-an-thuy-khue.pwse51
Cơm Niêu Minh Nhật,QUÁN ĂN,"59 Ngõ 14 Mễ Trì Hạ, P. Mễ Trì, Nam Từ Liêm, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,30.000 - 50.000,https://shopeefood.vn/ha-noi/com-nieu-minh-nhat
TÝ TEA - TRÀ SỮA & ĂN VẶT - TÂN KHAI,ĂN VẶT/VỈA HÈ,"Số 12 ngõ 38 Tân Khai, P. Vĩnh Hưng, Hoàng Mai, Hà Nội",Giảm món,4.5,50+,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/ty-tea-tra-sua-an-vat-tan-khai
Zing House Cafe - KĐT Văn Khê,CAFÉ/DESSERT -Chi nhánh,"TM07 Toà CT6 Văn Khê, Phường La Khê, Hà Đông, Hà Nội",Giảm hết 20%,4.5,100+,Đóng cửa,,15.000 - 50.000,https://shopeefood.vn/ha-noi/zing-house-cafe-kdt-van-khe
HANACHA - Trà Sữa Thanh Mát - 39 Khúc Thừa Dụ,CAFÉ/DESSERT,"39 Khúc Thừa Dụ, P. Dịch Vọng, Cầu Giấy, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/hanacha-tra-sua-thanh-mat-39-khuc-thua-du
An An - Mỳ Kim Chi & Cơm Văn Phòng - Ngõ 1 Ao Sen,QUÁN ĂN,"80 Ngõ 1 Ao Sen, P. Mộ Lao, Hà Đông, Hà Nội",Giảm hết 10%,4.5,50+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/an-an-my-kim-chi-com-van-phong-ngo-1-ao-sen
,,,Giảm hết 10%,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/the-stage-resto-bar-am-thuc-quoc-te
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/phuong-thao-food-mi-tron-indomie-tra-tac-khong-lo
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/do-do-banh-trang-tron-thanh-xuan-bac.ie3zt2
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/hai-yen-banh-cuon-nghia-tan.3bmqpq
Bờm Quán - Mì Trộn Indomie - Nghĩa Tân,"QUÁN ĂN, SHOP ONLINE","Số 4 Ngõ 82 Trần Cung, P. Nghĩa Tân, Cầu Giấy, Hà Nội",Giảm món,5,10+,Mở cửa,00:00 - 03:00 | 08:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/bom-quan-mi-tron-indomie-nghia-tan.n0muve
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/mr-tuk-tuk-mon-thai-chua-lang
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/lau-muoi-cs2-lau-thai-1-nguoi-tomyum-bun-hai-san-30-van-tri.7ki3mu
Cà Phê Muối Chú Nam - Khâm Thiên,CAFÉ/DESSERT,"111E Khâm Thiên, P.Khâm Thiên, Đống Đa, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/ca-phe-muoi-chu-nam-kham-thien
"TIỆM TRÀ 85 - Trà Hoa Quả Nhiết Đới, Nước Ép & Sinh Tố Các Loại - Lĩnh Nam",SHOP ONLINE,"Số Nhà 2 Ngõ 294 Lĩnh Nam, P. Lĩnh Nam, Hoàng Mai, Hà Nội",Giảm hết 10%,0,1,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/tiem-tra-85-tra-hoa-qua-nhiet-doi-nuoc-ep-sinh-to-cac-loai-linh-nam.lgvqtb
GÀ Ủ MUỐI HOA TIÊU & GÀ LUỘC - LULU CHICKEN - 89 PHẠM VĂN ĐỒNG,QUÁN ĂN,"15 ngõ 89 Phạm Văn Đồng, P. Mai Dịch, Cầu Giấy, Hà Nội",Giảm món,4.5,100+,Mở cửa,09:45 - 23:45,0 - 0,https://shopeefood.vn/ha-noi/ga-u-muoi-hoa-tieu-ga-luoc-lulu-chicken-89-pham-van-dong
Bánh Mì Xứ Lạng - Phan Bá Vành,ĂN VẶT/VỈA HÈ,"191 Phan Bá Vành, P. Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",Giảm hết 15%,4.5,500+,Đóng cửa,,8.000 - 15.000,https://shopeefood.vn/ha-noi/banh-mi-xu-lang-phan-ba-vanh
A Rau Má - Sữa Hạt & Sữa Đậu Nành,CAFÉ/DESSERT,"Đối Diện Số Nhà 106 Hồng Tiến, P. Bồ Đề, Long Biên, Hà Nội",Giảm món,4.5,999+,Mở cửa,07:15 - 23:30,0 - 0,https://shopeefood.vn/ha-noi/a-rau-ma-sua-hat-sua-dau-nanh
Xưởng - Cafe - Nguyễn Công Hoan,CAFÉ/DESSERT,"Số Nhà 24 Ngách 10 Ngõ 75 Nguyễn Công Hoan, P. Ngọc Khánh, Ba Đình, Hà Nội",Giảm món,0,,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/xuong-cafe-nguyen-cong-hoan
"S-Rice Tea & Coffee - Tiệm Trà Trái Cây, Nước Ép & Cà Phê",QUÁN ĂN,"Số 30 Trâu Quỳ, TT. Trâu Quỳ, Gia Lâm, Hà Nội",Giảm món,4.5,10+,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/s-rice-tea-coffee-tiem-tra-trai-cay-nuoc-ep-ca-phe
,,,Giảm hết 35%,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/pizza-life-sunshine-garden
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/gau-u-an-vat-banh-mi-cay-nem-chua-ran-yen-hoa
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/baccarat-coffee-food-nguyen-chi-thanh
,,,Giảm hết 10%,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/chay-thanh-tue-bun-rieu-banh-mi-xa-xiu-chay-me-tri-thuong
Teen Food - Nem Chua Rán Chị Hạnh - Tạ Quang Bửu,"Yêu thích
QUÁN ĂN -Chi nhánh","Số 25 Tạ Quang Bửu, Hai Bà Trưng, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/teen-food-nem-chua-ran-chi-hanh-ta-quang-buu
Nem Nướng & Mì Trộn - Bếp Nhà Bắp,QUÁN ĂN,"43 Ngõ 99 Cầu Diễn, P. Phúc Diễn, Bắc Từ Liêm, Hà Nội",Giảm hết 10%,4.5,50+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/nem-nuong-mi-tron-bep-nha-bap
Phở Trộn Lườn Ngỗng Bò Cháy Tỏi - Vũ Xuân Thiều - Shop Online,SHOP ONLINE -Chi nhánh,"12 Ngõ 195/16/4 Vũ Xuân Thiều, P. Sài Đồng, Long Biên, Hà Nội",Giảm hết 10%,4.5,100+,Đóng cửa,,38.000 - 55.000,https://shopeefood.vn/ha-noi/pho-tron-luon-ngong-bo-chay-toi-vu-xuan-thieu-shop-online
,,,Giảm hết 10%,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/ga-khong-loi-thoat-met-ga-nhau-ngon-hoang-quoc-viet
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/co-ba-sai-gon-minh-khai
Bố Nhím - Mì Trộn & Đồ Ăn Vặt - Vũ Tông Phan,"Yêu thích
QUÁN ĂN","21A Ngõ 481 Vũ Tông Phan, P. Khương Đình, Thanh Xuân, Hà Nội",Giảm món,4.5,500+,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/bo-nhim-mi-tron-do-an-vat-vu-tong-phan
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/sanh-mixup-cac-mon-tron-76-duy-tan
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/habifood-banh-bao-handmade-sua-hat-an-vat-101-c9-hoang-ngoc-phach
Cơm Phở Ngọc Hân - Tả Thanh Oai,QUÁN ĂN,"196 Tả Thanh Oai, X. Tả Thanh Oai, Thanh Trì, Hà Nội",Giảm món,4,50+,Mở cửa,00:00 - 23:59,30.000 - 200.000,https://shopeefood.vn/ha-noi/com-pho-ngoc-han-ta-thanh-oai
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/chan-ga-rut-xuong-sot-thai-ngam-sa-tac-bac-linh-dam
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/sweetie-cake
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/goi-cuon-viet-cac-mon-tron
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/quan-huong-thanh-pho-ga-bun-cha
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/bun-dau-mam-tom-gia-cay-hang-bun-quan-thanh
,,,Giảm hết 15%,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/my-tron-indomie-my-tron-phuc-xa
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/hai-yen-foods-do-an-nhanh-vien-chien-ga-kfc-vo-quy-huan
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/truong-an-com-tam-suon-bi-361-nguyen-khang
Quán Ông Dũng - Bún Riêu Ốc & Mỳ Chua Cay,QUÁN ĂN,"Số 69 Vĩnh Hưng, P. Vĩnh Hưng, Hoàng Mai, Hà Nội",Giảm hết 10%,4.5,10+,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/quan-ong-dung-bun-rieu-oc-my-chua-cay
GINGAYA - TIỆM ĂN HEALTHY EATCLEAN - DƯƠNG QUẢNG HÀM,"Yêu thích
QUÁN ĂN","22B Ngách 24 Ngõ 79 Dương Quảng Hàm, P. Quan Hoa, Cầu Giấy, Hà Nội",Giảm món,4.5,50+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/gingaya-tiem-an-healthy-eatclean-duong-quang-ham
"Nước Ép, Sinh Tố Đồng Giá 21k - Yên Lãng","Yêu thích
CAFÉ/DESSERT -Chi nhánh","112 Yên Lãng, P. Thịnh Quang, Đống Đa, Hà Nội",Giảm món,4.5,999+,Đóng cửa,,21.000 - 21.000,https://shopeefood.vn/ha-noi/nuoc-ep-sinh-to-dong-gia-21k-yen-lang
,,,Giảm hết 10%,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/bun-dau-met-268-to-hieu
,,,Giảm hết 10%,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/chan-ga-sot-thai-me-bap
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/shiba-chef-banh-takoyaki-banh-xeo-nhat
Trà Sữa Pozza Tea - 82 Phùng Khoang,"Yêu thích
CAFÉ/DESSERT","82 Phùng Khoang, P. Trung Văn, Nam Từ Liêm, Hà Nội",Giảm món,4.5,50+,Mở cửa,00:00 - 01:40 | 08:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/tra-sua-pozza-tea-82-phung-khoang
Trà Sữa The Elley - Mạc Thái Tổ,CAFÉ/DESSERT,"Số 3 Mạc Thái Tổ, P. Yên Hoà, Cầu Giấy, Hà Nội",Giảm món,4.5,50+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/tra-sua-the-elley-mac-thai-to
Trúc Vy - Xôi Mặn & Phở Tíu - Shop Online,QUÁN ĂN,"Số 2 Ngách 42/53 Xuân Đỉnh, P. Xuân Tảo, Bắc Từ Liêm, Hà Nội",Giảm hết 15%,4.5,999+,Đóng cửa,,45.000 - 55.000,https://shopeefood.vn/ha-noi/truc-vy-xoi-man-pho-tiu-shop-online
,,,Giảm món,0,,Đóng cửa,,,https://shopeefood.vn/ha-noi/pizza-van-quynh
Happy Bean - Tào Phớ Đài Loan - Tàu Hũ Tảo Biển,QUÁN ĂN,"362 Nguyễn Văn Giáp, P. Cầu Diễn, Nam Từ Liêm, Hà Nội",Giảm món,4.5,9,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/happy-bean-tao-pho-dai-loan-tau-hu-tao-bien
Gumbok Gà Rán Hàn Quốc - Vũ Phạm Hàm,QUÁN ĂN,"102 Vũ Phạm Hàm, P. Yên Hòa, Cầu Giấy, Hà Nội",Giảm món,4.5,10+,Mở cửa,00:00 - 01:30 | 11:00 - 14:20 | 17:30 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/gumbok-ga-ran-han-quoc-vu-pham-ham
"CiCi Food - Ăn Vặt Trung Và Việt, Đặc Sản Tây Bắc & Trà Nước Ép","Yêu thích
QUÁN ĂN","Số 45 Ngõ 135/14 Bồ Đề, P.Bồ Đề, Long Biên, Hà Nội",Giảm món,5,10+,Mở cửa,06:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/cici-food-an-vat-trung-va-viet-dac-san-tay-bac-tra-nuoc-ep
Cháo Dinh Dưỡng Hà Linh - Phan Bá Vành,ĂN VẶT/VỈA HÈ,"21 Phan Bá Vành, P. Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",Giảm món,4.5,999+,Đóng cửa,,15.000 - 30.000,https://shopeefood.vn/ha-noi/chao-dinh-duong-ha-linh-phan-ba-vanh
Quán Mì Vui Vẻ - Trương Định,QUÁN ĂN,"Số 6E/281 Trương Định, P. Tương Mai, Hoàng Mai, Hà Nội",Giảm hết 20%,0,4,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/quan-mi-vui-ve-truong-dinh
Nem Nướng Nha Trang - Bún Bậu Mắm Tôm KUBO,QUÁN ĂN,"3 Ngách 21 Ngõ 595 Lĩnh Nam, P. Lĩnh Nam, Hoàng Mai, Hà Nội",Giảm hết 15%,4.5,9,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/nem-nuong-nha-trang-bun-bau-mam-tom-kubo
Cơm Rang Dưa Bò - Gà Sốt ULa - 81 Nguyễn Khang,QUÁN ĂN,"81 Nguyễn Khang, P. Yên Hòa, Cầu Giấy, Hà Nội",Giảm món,4.5,100+,Mở cửa,10:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/com-rang-dua-bo-ga-sot-ula-81-nguyen-khang
