store_id,name_res,kind_res,address,promotion,star,number_rating,status,open_time,cost_res,store_url,district
538,"Bánh Tôm Hà Thành - Bánh Tôm, Bánh Gối & Nem Chua Rán - 21 Chiến Thắng","Yêu thích
QUÁN ĂN","Số 21 Chiến Thắng, P. Văn Quán, Hà Đông, Hà Nội",Giảm món,4.5,100,Mở cửa,11:00 - 20:30,10.000 - 50.000,https://shopeefood.vn/ha-noi/banh-tom-ha-thanh-banh-tom-banh-goi-nem-chua-ran-21-chien-thang,Hà Đông
539,"Giona - Cơm Gà Xối Mỡ, Sốt Me & Cay - Mễ Trì",QUÁN ĂN -Chi nhánh,"40 Ngõ 59 Mễ Trì, Nam Từ Liêm, Hà Nội",Giảm món,4.5,999,Mở cửa,09:00 - 21:30,35.000 - 50.000,https://shopeefood.vn/ha-noi/giona-com-ga-xoi-mo-sot-me-cay-me-tri,Nam Từ Liêm
540,Bếp Nhà Bun - Chân Gà Sả Ớt Online - Nguyễn Văn Huyên,SHOP ONLINE -Chi nhánh,"89 Nguyễn Văn Huyên, P. Quan Hoa, Cầu Giấy, Hà Nội",Giảm món,4.5,999,Đóng cửa,Unknown,30.000 - 90.000,https://shopeefood.vn/ha-noi/bep-nha-bun-chan-ga-sa-ot-online-nguyen-van-huyen,Cầu Giấy
541,"Kumit - Bánh Gà, Nem Chua Rán & Mì Trộn Indomie",ĂN VẶT/VỈA HÈ,"22 Ngõ 34 Phú Đô, P. Phú Đô, Nam Từ Liêm, Hà Nội",Giảm món,4.5,100,Mở cửa,00:00 - 02:01 | 19:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/kumit-banh-ga-nem-chua-ran-mi-tron-indomie,Nam Từ Liêm
542,Sữa Chua Trân Châu Hạ Long Delivery - Tân Triều,QUÁN ĂN -Chi nhánh,"Lô H khu đấu giá quyền sử dụng đất, xã Tân triều, huyện Thanh Trì, Hà Nội, Thanh Trì, Hà Nội",Giảm món,3.5,3,Đóng cửa,Unknown,5.000 - 40.000,https://shopeefood.vn/ha-noi/sua-chua-tran-chau-ha-long-delivery-tan-trieu,Thanh Trì
543,Nhi Food - Nem Chua Tạm Thương & Mì Trộn Indomie - Hồng Mai,"CAFÉ/DESSERT, QUÁN ĂN -Chi nhánh","23 Hồng Mai, P. Bạch Mai, Hai Bà Trưng, Hà Nội",Giảm món,4.5,500,Mở cửa,00:00 - 01:00 | 08:30 - 23:59,30.000 - 200.000,https://shopeefood.vn/ha-noi/nhi-food-nem-chua-tam-thuong-mi-tron-indomie-hong-mai,Hai Bà Trưng
544,Savor - Bánh Mì & Trà Sữa - Nguyễn Huy Tưởng,ĂN VẶT/VỈA HÈ -Chi nhánh,"266 Nguyễn Huy Tưởng, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",Giảm món,4.5,999,Đóng cửa,Unknown,20.000 - 50.000,https://shopeefood.vn/ha-noi/savor-banh-mi-tra-sua-nguyen-huy-tuong,Thanh Xuân
545,Quán Ngõ Nhỏ - Viên Chiên & Mì Trộn - Cổ Linh,QUÁN ĂN,"4 Ngõ 33 Cổ Linh, P. Thạch Bàn, Long Biên, Hà Nội",Giảm hết 10%,4.5,500,Mở cửa,00:00 - 23:59,15.000 - 30.000,https://shopeefood.vn/ha-noi/quan-ngo-nho-vien-chien-mi-tron-co-linh,Long Biên
546,"Chick Garden - Chè, Súp & Mỳ Chua Cay - Ngô Thì Nhậm",QUÁN ĂN -Chi nhánh,"34A Ngô Thì Nhậm, P. Hà Cầu, Hà Đông, Hà Nội",Giảm hết 35%,4.5,999,Đóng cửa,Unknown,10.000 - 200.000,https://shopeefood.vn/ha-noi/chick-garden-che-sup-my-chua-cay-ngo-thi-nham,Hà Đông
547,Hoàn Hương - Bánh Cuốn Nóng & Gà Tần,QUÁN ĂN,"30 Đình Thôn, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",Giảm món,4.5,500,Mở cửa,00:00 - 23:59,50.000 - 180.000,https://shopeefood.vn/ha-noi/hoan-huong-banh-cuon-nong-ga-tan,Nam Từ Liêm
548,Korea House - Đồ Ăn Hàn Quốc Và Cơm Trộn - Ngõ Chùa Liên Phái,"Yêu thích
QUÁN ĂN -Chi nhánh","59 Ngõ Chùa Liên Phái, P. Cầu Dền, Hai Bà Trưng, Hà Nội",Giảm giá 20%,4.5,999,Đóng cửa,Unknown,30.000 - 200.000,https://shopeefood.vn/ha-noi/korea-house-do-an-han-quoc-va-com-tron-ngo-chua-lien-phai,Hai Bà Trưng
549,Y Doan - Bún Đậu Mẹt & Bún Chả - Lương Định Của,QUÁN ĂN -Chi nhánh,"106 B15 Lương Định Của, P. Kim Liên, Đống Đa, Hà Nội",Giảm món,4.5,100,Mở cửa,10:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/y-doan-bun-dau-met-bun-cha-luong-dinh-cua,Đống Đa
550,Royaltea - 20 Nguyễn Đình Chiểu,CAFÉ/DESSERT -Chi nhánh,"20 Nguyễn Đình Chiểu, P. Lê Đại Hành, Hai Bà Trưng, Hà Nội",Giảm hết 60%,4.5,999,Đóng cửa,Unknown,30.000 - 50.000,https://shopeefood.vn/ha-noi/royaltea-20-nguyen-dinh-chieu,Hai Bà Trưng
551,Dimsum Điểm Tâm Đài Loan - Phố Định Công Thượng,"Yêu thích
QUÁN ĂN -Chi nhánh","8C Ngách 1, Ngõ 88 Phố Định Công Thượng, Hoàng Mai, Hà Nội",Giảm hết 10%,4.5,999,Mở cửa,08:06 - 23:07,30.000 - 100.000,https://shopeefood.vn/ha-noi/dimsum-diem-tam-dai-loan-pho-dinh-cong-thuong,Hoàng Mai
552,Trà Bí Đao Nam Duy - Hà Nội - Vũ Tông Phan,CAFÉ/DESSERT -Chi nhánh,"239 Vũ Tông Phan, P. Khương Trung, Thanh Xuân, Hà Nội",Giảm hết 20%,4.5,10,Đóng cửa,Unknown,15.000 - 30.000,https://shopeefood.vn/ha-noi/tra-bi-dao-nam-duy-ha-noi-vu-tong-phan,Thanh Xuân
553,An An - Mỳ Chua Cay - Ngõ 2 Ao Sen,"Yêu thích
QUÁN ĂN","10 Ngõ 2 Ao Sen, P. Mộ Lao, Hà Đông, Hà Nội",Giảm món,4.5,999,Mở cửa,09:00 - 23:00,30.000 - 50.000,https://shopeefood.vn/ha-noi/an-an-my-chua-cay-ngo-2-ao-sen,Hà Đông
554,Trà Sữa Tiger Sugar - Nguyễn Chính,CAFÉ/DESSERT -Chi nhánh,"39 Nguyễn Chính, P. Tân Mai, Hoàng Mai, Hà Nội",Giảm hết 40%,4.5,100,Đóng cửa,Unknown,20.000 - 30.000,https://shopeefood.vn/ha-noi/tra-sua-tiger-sugar-nguyen-chinh,Hoàng Mai
555,MiChuKa - Mì Chua Cay & Đồ Ăn Vặt - Khâm Thiên,QUÁN ĂN -Chi nhánh,"65 Ngõ 100 Ngách 59 Chợ Khâm Thiên, Đống Đa, Hà Nội",Giảm món,4.5,100,Mở cửa,07:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/michuka-mi-chua-cay-do-an-vat-kham-thien,Đống Đa
556,Bola - Bông Lan Trứng Muối Và Chè Đà Nẵng - Phan Bá Vành,QUÁN ĂN -Chi nhánh,"46 Ngõ 158 Phan Bá Vành, Bắc Từ Liêm, Hà Nội",Giảm hết 50%,4.5,100,Đóng cửa,Unknown,15.000 - 35.000,https://shopeefood.vn/ha-noi/bola-bong-lan-trung-muoi-va-che-da-nang-phan-ba-vanh,Bắc Từ Liêm
557,Gà Sốt Cay Hàn Quốc - Nguyễn Trãi,"Yêu thích
QUÁN ĂN -Chi nhánh","63 Ngõ 335 Nguyễn Trãi, P. Thanh Xuân Nam, Thanh Xuân, Hà Nội",Giảm món,4.5,500,Mở cửa,09:00 - 22:30,40.000 - 60.000,https://shopeefood.vn/ha-noi/ga-sot-cay-han-quoc-nguyen-trai,Thanh Xuân
558,Trà Sữa Tiger Hill - Toà K1 KĐT Việt Hưng,QUÁN ĂN -Chi nhánh,"Kiot 8A Toà K1 Khu Đô Thị Việt Hưng, P. Đức Giang, Long Biên, Hà Nội",Giảm hết 45%,4.5,100,Đóng cửa,Unknown,15.000 - 30.000,https://shopeefood.vn/ha-noi/tra-sua-tiger-hill-toa-k1-kdt-viet-hung,Long Biên
559,Phương Trinh - Cơm Ngon,"Yêu thích
QUÁN ĂN","120 Bùi Xương Trạch, P. Khương Đình, Thanh Xuân, Hà Nội",Giảm món,4.5,999,Mở cửa,10:00 - 23:00,30.000 - 50.000,https://shopeefood.vn/ha-noi/phuong-trinh-com-ngon,Thanh Xuân
560,Bánh Mì Bắp - Gà Popcorn & Bánh Mì Gà Nem - Trần Quang Diệu,QUÁN ĂN -Chi nhánh,"Số 69 Ngõ 71 Trần Quang Diệu, P. Quang Trung, Đống Đa, Hà Nội",Giảm hết 15%,4.5,500,Đóng cửa,Unknown,20.000 - 30.000,https://shopeefood.vn/ha-noi/banh-mi-bap-ga-popcorn-banh-mi-ga-nem-tran-quang-dieu,Đống Đa
561,"Bếp Nhà Thỏ - Chân Gà Sốt Thái, Gà Ủ Muối & Mì Trộn Indomie - Bùi Xương Trạch",ĂN VẶT/VỈA HÈ,"120D Bùi Xương Trạch, P. Khương Đình, Thanh Xuân, Hà Nội",Giảm món,4.5,50,Mở cửa,07:00 - 22:45,0 - 0,https://shopeefood.vn/ha-noi/bep-nha-tho-chan-ga-sot-thai-ga-u-muoi-mi-tron-indomie-bui-xuong-trach,Thanh Xuân
562,Trà Bí Đao Plus - Nguyễn Chính,CAFÉ/DESSERT -Chi nhánh,"39 Nguyễn Chính, P. Tân Mai, Hoàng Mai, Hà Nội",Giảm hết 50%,4.5,10,Đóng cửa,Unknown,20.000 - 80.000,https://shopeefood.vn/ha-noi/tra-bi-dao-plus-nguyen-chinh,Hoàng Mai
563,Royaltea - Trà Sữa Hồng Kông - Linh Đàm,CAFÉ/DESSERT -Chi nhánh,"ki Ốt 9 D1 CT2 Tây Nam Linh Đàm, P. Hoàng Liệt, Hoàng Mai, Hà Nội",Đồng giá 30k,4.5,999,Mở cửa,08:15 - 22:50,30.000 - 70.000,https://shopeefood.vn/ha-noi/royaltea-linh-dam,Hoàng Mai
564,Master Tea 美茶 - Bồ Đề,CAFÉ/DESSERT -Chi nhánh,"Số 24 Ngõ 219 Bồ Đề, P. Bồ Đề, Long Biên, Hà Nội",Giảm món,4.5,999,Đóng cửa,Unknown,30.000 - 50.000,https://shopeefood.vn/ha-noi/master-tea-%E7%BE%8E%E8%8C%B6-bo-de,Long Biên
565,"Tiệm Ăn N.01 - Đồ Ăn Hàn Quốc, Mỳ Trộn Các Loại & Mỳ Chua Cay",QUÁN ĂN,"Số 5 ngách 30 ngõ 162b Tôn Đức Thắng, P. Hàng Bột, Đống Đa, Hà Nội",Giảm món,4.5,50,Mở cửa,11:05 - 22:15,0 - 0,https://shopeefood.vn/ha-noi/tiem-an-n-01-do-an-han-quoc-my-tron-cac-loai-my-chua-cay,Đống Đa
566,Gà ủ muối V-food - Gà Ủ Muối - Lê Quang Đạo,QUÁN ĂN,"8/11/36/19 Lê Quang Đạo, P. Phú Đô, Nam Từ Liêm, Hà Nội",Giảm hết 10%,4.5,500,Mở cửa,00:00 - 01:00 | 09:30 - 23:59,15.000 - 100.000,https://shopeefood.vn/ha-noi/ga-u-muoi-v-food-ga-u-muoi-le-quang-dao,Nam Từ Liêm
567,Sữa Chua Trân Châu Hạ Long Healthy - Nguyễn Chính,QUÁN ĂN -Chi nhánh,"39 Nguyễn Chính, P. Tân Mai, Hoàng Mai, Hà Nội",Giảm hết 20%,4.5,100,Đóng cửa,Unknown,20.000 - 75.000,https://shopeefood.vn/ha-noi/sua-chua-tran-chau-ha-long-healthy-nguyen-chinh,Hoàng Mai
568,Duy Tùng - Mì Trộn Indomiee - Thái Hà,QUÁN ĂN -Chi nhánh,"Số 19 Nghách 69 Ngõ 117 Thái Hà, Đống Đa, Hà Nội",Giảm món,4.5,100,Mở cửa,11:00 - 23:55,15.000 - 35.000,https://shopeefood.vn/ha-noi/duy-tung-mi-tron-indomiee-thai-ha,Đống Đa
569,Hoàng Huệ - Cơm Thố - Lĩnh Nam,QUÁN ĂN -Chi nhánh,"43 Ngõ 218 Lĩnh Nam, P. Vĩnh Hưng, Hoàng Mai, Hà Nội",Giảm món,4.5,50,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/hoang-hue-com-tho-linh-nam,Hoàng Mai
570,Bún Đậu Mẹt & Bún Chả Hà Nội - Hoàng Phố,QUÁN ĂN -Chi nhánh,"26 Ngõ 66 Hồ Tùng Mậu, P. Mai Dịch, Cầu Giấy, Hà Nội",Giảm hết 15%,4.5,100,Mở cửa,09:00 - 21:30,40.000 - 60.000,https://shopeefood.vn/ha-noi/bun-dau-met-bun-cha-ha-noi-hoang-pho,Cầu Giấy
571,Gà Rán Five Star - Phú Minh,QUÁN ĂN -Chi nhánh,"Đường Phú Minh (Gần Trường THPT Tây Đô), P. Tây Tựu, Bắc Từ Liêm, Hà Nội",Giảm món,4.5,100,Đóng cửa,Unknown,10.000 - 100.000,https://shopeefood.vn/ha-noi/ga-ran-five-star-phu-minh,Bắc Từ Liêm
572,Teen's Food - Bánh Mì Doner Kebab & Các Món Ăn Vặt - 17 Võng Thị,ĂN VẶT/VỈA HÈ -Chi nhánh,"Số 17 Võng Thị, P. Bưởi, Tây Hồ, Hà Nội",Giảm hết 10%,4.5,999,Mở cửa,07:00 - 23:00,5.000 - 50.000,https://shopeefood.vn/ha-noi/teen-s-food-banh-mi-doner-kebab-cac-mon-an-vat-17-vong-thi,Tây Hồ
573,Trà Sữa Tiger Sugar By HongKong - Tam Khương,CAFÉ/DESSERT -Chi nhánh,"70 Tam Khương, P. Khương Thượng, Đống Đa, Hà Nội",Giảm hết 45%,4.5,100,Đóng cửa,Unknown,10.000 - 50.000,https://shopeefood.vn/ha-noi/tra-sua-tiger-sugar-by-hongkong-tam-khuong,Đống Đa
574,Gà Rán Khâm Thiên - Gà Luộc & Gà Ủ Muối Hoa Tiêu - Khâm Thiên,QUÁN ĂN -Chi nhánh,"312 Khâm Thiên, P. Khâm Thiên, Đống Đa, Hà Nội",Giảm hết 22%,4.5,500,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/ga-ran-kham-thien-ga-luoc-ga-u-muoi-hoa-tieu-kham-thien.xwhjlj,Đống Đa
575,Nem Nướng Nha Trang Luji - Kiot K101 khu TMDV Trung Văn VL1,QUÁN ĂN -Chi nhánh,"Kiot K101 khu TMDV Trung Văn VL1, Nam Từ Liêm, Hà Nội",Giảm món,3.5,100,Đóng cửa,Unknown,55.000 - 70.000,https://shopeefood.vn/ha-noi/nem-nuong-nha-trang-luji-do-duc-duc,Nam Từ Liêm
576,Nhất Cháo - Nguyễn Thị Định,QUÁN ĂN -Chi nhánh,"18 Nguyễn Thị Định, P. Trung Hòa, Cầu Giấy, Hà Nội",Giảm món,4.5,999,Mở cửa,00:00 - 00:01 | 08:00 - 23:40,50.000 - 80.000,https://shopeefood.vn/ha-noi/nhat-chao-nguyen-thi-dinh,Cầu Giấy
577,SiA Lab - Phê cùng Trà,QUÁN ĂN -Chi nhánh,"Số 5 Ngách 1 Ngõ 575 Kim Mã P. Ngọc Khánh, Ba Đình, Hà Nội",Giảm món,4.5,100,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/sia-lab-phe-cung-tra,Ba Đình
578,Bún Miến Trộn Thủy Mít - Nghĩa Tân,QUÁN ĂN -Chi nhánh,"110 A8 Nghĩa Tân, (Ngõ Đối Diện 44 Trần Tử Bình Đi Vào 100m), P. Nghĩa Tân, Cầu Giấy, Hà Nội",Giảm hết 10%,4.5,999,Đóng cửa,Unknown,50.000 - 180.000,https://shopeefood.vn/ha-noi/vit-co-bun-mien-tron-nghia-tan,Cầu Giấy
579,Bánh Mì Minh Nhật - Kiot 18 HH1C Linh Đàm,ĂN VẶT/VỈA HÈ -Chi nhánh,"Kiot 18 HH1C Linh Đàm, P. Linh Đường, Hoàng Mai, Hà Nội",Giảm món,4.5,999,Đóng cửa,Unknown,30.000 - 50.000,https://shopeefood.vn/ha-noi/banh-mi-minh-nhat-kiot-18-hh1c-linh-dam,Hoàng Mai
580,Quán Khói - Lẩu Cốc & Đồ Ăn Vặt,"Yêu thích
QUÁN ĂN -Chi nhánh","65 ngõ 109 quan nhân, P. Nhân Chính, Thanh Xuân, Hà Nội",Giảm hết 15%,4.5,999,Mở cửa,00:00 - 00:30 | 08:00 - 23:59,30.000 - 60.000,https://shopeefood.vn/ha-noi/quan-khoi-lau-coc-do-an-vat,Thanh Xuân
581,Bún Bò Huế Nam Minh - Vĩnh Hưng,QUÁN ĂN -Chi nhánh,"Số 7 Ngõ 431 Vĩnh Hưng, Hai Bà Trưng, Hà Nội",Giảm hết 10%,4.5,999,Đóng cửa,Unknown,30.000 - 50.000,https://shopeefood.vn/ha-noi/bun-bo-hue-nam-minh-vinh-hung,Hai Bà Trưng
582,"Gà Tần, Bánh Cuốn Nóng & Bún Chả - Vạn Phúc","Yêu thích
QUÁN ĂN","09 Vạn Phúc, P. Vạn Phúc, Hà Đông, Hà Nội",Giảm món,4.5,500,Mở cửa,06:00 - 23:50,8.000 - 75.000,https://shopeefood.vn/ha-noi/ga-tan-banh-cuon-nong-bun-cha-cau-am,Hà Đông
583,Quán 65 - Cơm Văn Phòng - Khuất Duy Tiến,QUÁN ĂN -Chi nhánh,"2 Ngõ 293 Khuất Duy Tiến, P. Trung Hoà, Cầu Giấy, Hà Nội",Giảm hết 3%,4.5,999,Đóng cửa,Unknown,20.000 - 60.000,https://shopeefood.vn/ha-noi/quan-65-com-van-phong-khuat-duy-tien,Cầu Giấy
584,Thịt Quay & Bún Bò Nam Bộ - Chef Đăng,QUÁN ĂN,"67 Hoàng Văn Thái, P. Khương Mai, Thanh Xuân, Hà Nội",Giảm hết 20%,0.0,2,Đóng cửa,Unknown,30.000 - 70.000,https://shopeefood.vn/ha-noi/bun-plus,Thanh Xuân
585,Hồng Quân - Cháo Sườn Sụn - Phan Đình Giót,QUÁN ĂN -Chi nhánh,"136 Phan Đình Giót, P. La Khê, Hà Đông, Hà Nội",Giảm món,4.5,500,Mở cửa,00:00 - 23:59,17.000 - 50.000,https://shopeefood.vn/ha-noi/hong-quan-chao-suon-sun-phan-dinh-giot,Hà Đông
586,MIN BÚN RIÊU - BÚN RIÊU CUA - ĐỒNG XUÂN,"QUÁN ĂN, SHOP ONLINE","52 Phố Đồng Xuân, Hoàn Kiếm, Hà Nội",Giảm món,4.5,10,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/min-bun-rieu-bun-rieu-cua-dong-xuan.sov17q,Hoàn Kiếm
587,Cơm Ngon 125 - Cơm - 32 Ngõ 125 Nguyễn Ngọc Vũ,QUÁN ĂN,"32 Ngõ 125 Nguyễn Ngọc Vũ, P. Trung Hoà, Cầu Giấy, Hà Nội",Giảm hết 10%,4.5,50,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/com-ngon-125-com-32-ngo-125-nguyen-ngoc-vu.18hkxf,Cầu Giấy
588,"Hồng Thúy - Bún Dọc Mùng, Bún Bò Nam Bộ & Bún Thịt Nướng - Vũ Hữu",QUÁN ĂN -Chi nhánh,"Đối Diện Số 67 Vũ Hữu, P. Trung Văn, Nam Từ Liêm, Hà Nội",Giảm món,4.5,50,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/hong-thuy-bun-doc-mung-bun-bo-nam-bo-bun-thit-nuong-vu-huu,Nam Từ Liêm
589,Nem Nướng Nha Trang - Phú Lãm,QUÁN ĂN,"Sân Bóng Phú Lãm, P. Phú Lãm, Hà Đông, Hà Nội",Giảm món,4.5,50,Mở cửa,09:00 - 22:00,0 - 0,https://shopeefood.vn/ha-noi/nem-nuong-nha-trang-phu-lam,Hà Đông
590,Gạo Cafe - Phan Văn Trị,CAFÉ/DESSERT -Chi nhánh,"70 Phan Văn Trị, P. Hàng Bột, Đống Đa, Hà Nội",Giảm món,4.5,10,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/gao-cafe-phan-van-tri,Đống Đa
591,Aha Coffee - Vinhomes Smart City,CAFÉ/DESSERT,"SH01 Toà S201 Vinhomes Smart City, P. Tây Mỗ, Nam Từ Liêm, Hà Nội",Giảm hết 20%,4.5,100,Mở cửa,08:30 - 22:00,25.000 - 69.000,https://shopeefood.vn/ha-noi/aha-coffee-vinhomes-smart-city,Nam Từ Liêm
592,Đồ Ăn Vặt & Cá Viên Chiên - Đường Láng,QUÁN ĂN -Chi nhánh,"97B Ngõ 1194 Đường Láng, P. Láng Thượng, Đống Đa, Hà Nội",Giảm món,4.5,100,Mở cửa,12:00 - 23:15,10.000 - 100.000,https://shopeefood.vn/ha-noi/do-an-vat-ca-vien-chien-duong-lang,Đống Đa
593,Bánh Mỳ Doner Kebab Bánh Mỳ Vũ - Ăn Vặt - Hạ Đình,QUÁN ĂN -Chi nhánh,"55A Hạ Đình, Thanh Xuân, Hà Nội",Giảm món,4.5,10,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/banh-my-doner-kebab-banh-my-vu-an-vat-ha-dinh,Thanh Xuân
594,"Quán Nhà Kẹo - Mì Indomie, Mì Trộn & Đồ Ăn Vặt - 18 Ngõ 575 Kim Mã",QUÁN ĂN,"Nhà 1A Ngách 18/575 Kim Mã, P. Kim Mã, Ba Đình, Hà Nội",Giảm món,4.5,100,Mở cửa,00:00 - 23:59,10.000 - 85.000,https://shopeefood.vn/ha-noi/quan-nha-keo-mi-indomie-mi-tron-do-an-vat-18-ngo-575-kim-ma,Ba Đình
595,Mỏ Khoét Quán - Cơm Gà Sốt Cay Hàn Quốc - Trần Cung,QUÁN ĂN -Chi nhánh,"11 Ngõ 82 Trần Cung, P. Nghĩa Tân, Bắc Từ Liêm, Hà Nội",Giảm món,4.5,999,Đóng cửa,Unknown,10.000 - 50.000,https://shopeefood.vn/ha-noi/mo-khoet-quan-com-ga-sot-cay-han-quoc-tran-cung,Bắc Từ Liêm
596,Mye Diet - Salad & Cơm Gạo Lứt - Lương Sử C,"Yêu thích
QUÁN ĂN -Chi nhánh","Số 65 Lương Sử C, P. Văn Chương, Đống Đa, Hà Nội",Giảm món,4.5,999,Đóng cửa,Unknown,5.000 - 199.000,https://shopeefood.vn/ha-noi/mye-diet-salad-com-gao-lut-luong-su-c,Đống Đa
597,Bún Đậu Mai Dung,QUÁN ĂN,"6 Đặng Xuân Bảng, P. Đại Kim, Hoàng Mai, Hà Nội",Giảm món,4.5,999,Đóng cửa,Unknown,20.000 - 100.000,https://shopeefood.vn/ha-noi/bun-dau-mai-dung,Hoàng Mai
598,Tiệm Mì Indo - Đặng Văn Ngữ,QUÁN ĂN -Chi nhánh,"91 Đặng Văn Ngữ, Đống Đa, Hà Nội",Giảm món,4.5,999,Mở cửa,06:15 - 23:10,13.000 - 42.000,https://shopeefood.vn/ha-noi/tiem-mi-indo-dang-van-ngu,Đống Đa
599,Bánh Mì Hội An - Đồ Ăn Vặt Online - Tân Mai,SHOP ONLINE -Chi nhánh,"Nhà Cuối Ngõ 147/2 Phố Tân Mai, P. Tân Mai, Hoàng Mai, Hà Nội",Giảm món,4.5,500,Đóng cửa,Unknown,25.000 - 30.000,https://shopeefood.vn/ha-noi/banh-mi-hoi-an-do-an-vat-online-tan-mai,Hoàng Mai
600,Burger King - Giảng Võ,NHÀ HÀNG -Chi nhánh,"C4 Giảng Võ, P. Giảng Võ, Ba Đình, Hà Nội",Giảm món,4.5,999,Đóng cửa,Unknown,20.000 - 100.000,https://shopeefood.vn/ha-noi/burger-king-giang-vo,Ba Đình
601,"Su Su - Nước Ép, Sinh Tố & Bánh Tráng Trộn - Khương Đình",CAFÉ/DESSERT,"164 Khương Đình, P.Thượng Đình, Thanh Xuân, Hà Nội",Giảm món,3.5,100,Mở cửa,00:00 - 02:00 | 19:10 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/su-su-nuoc-ep-sinh-to-banh-trang-tron-khuong-dinh,Thanh Xuân
602,Trà Sữa Bobapop - 59 Trần Quốc Vượng,"Yêu thích
QUÁN ĂN -Chi nhánh","59 Trần Quốc Vượng, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Giảm hết 20%,4.5,500,Đóng cửa,Unknown,23.000 - 55.000,https://shopeefood.vn/ha-noi/tra-sua-bobapop-59-tran-quoc-vuong,Cầu Giấy
603,Trà SOGA - Mãng Cầu - Nguyễn Trãi,"ĂN VẶT/VỈA HÈ, SHOP ONLINE","Cổng Quảng Trường Royal City, 72 Nguyễn Trãi, P. Thượng Đình, Thanh Xuân, Hà Nội",Giảm món,0.0,0,Mở cửa,10:00 - 21:30,0 - 0,https://shopeefood.vn/ha-noi/tra-soga-mang-cau-nguyen-trai,Thanh Xuân
604,Quán Gà Luộc & Gà Ủ Muối Đội Cấn - Khu Tập Thể Thành Công,SHOP ONLINE,"101 A4 Khu Tập Thể Thành Công, P. Thành Công, Ba Đình, Hà Nội",Giảm hết 33%,4.5,10,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/quan-ga-luoc-ga-u-muoi-doi-can-khu-tap-the-thanh-cong,Ba Đình
605,Bánh Mì Bami Bread - Trần Khát Chân,ĂN VẶT/VỈA HÈ -Chi nhánh,"526 Trần Khát Chân, Hai Bà Trưng, Hà Nội",Giảm món,4.5,999,Đóng cửa,Unknown,15.000 - 25.000,https://shopeefood.vn/ha-noi/banh-mi-bami-bread-tran-khat-chan,Hai Bà Trưng
606,Thuỳ Linh - Cháo Dinh Dưỡng - Định Công,QUÁN ĂN -Chi nhánh,"229 Phố Định Công, P. Định Công, Hoàng Mai, Hà Nội",Giảm món,4.5,500,Mở cửa,06:00 - 23:59,15.000 - 25.000,https://shopeefood.vn/ha-noi/thuy-linh-chao-dinh-duong-dinh-cong,Hoàng Mai
607,Thành Nam - Phở & Cơm Rang,"Yêu thích
QUÁN ĂN","Ki Ốt 13 Ngõ 560 Nguyễn Văn Cừ, P. Ngọc Lâm, Long Biên, Hà Nội",Giảm món,4.5,999,Đóng cửa,Unknown,32.000 - 40.000,https://shopeefood.vn/ha-noi/thanh-nam-pho-com-rang,Long Biên
608,Chân Gà Rút Xương Sốt Thái & Ngâm Sả Tắc - Bếp Mẹ Bi,CAFÉ/DESSERT,"40 Ngõ 13 Lĩnh Nam, Tòa Nhà Sunshine Palace, P. Mai Động, Hoàng Mai, Hà Nội",Giảm món,4.5,50,Mở cửa,04:00 - 07:15 | 17:30 - 22:00,35.000 - 55.000,https://shopeefood.vn/ha-noi/chan-ga-rut-xuong-sot-thai-ngam-sa-tac-bep-me-bi,Hoàng Mai
609,Vinamilk - Giấc Mơ Sữa Việt - VP5 Linh Đàm - HY10061,SHOP/CỬA HÀNG -Chi nhánh,"Ki Ốt 6 Tầng 1 VP5 Bán Đảo Linh Đàm, Hoàng Mai, Hà Nội",Giảm món,4.5,100,Đóng cửa,Unknown,20.000 - 500.000,https://shopeefood.vn/ha-noi/vinamilk-giac-mo-sua-viet-vp5-linh-dam-hy10061,Hoàng Mai
610,Tiệm Mì Aji - Mì Trộn Indomie - Triều Khúc,"Yêu thích
QUÁN ĂN -Chi nhánh","68/61 Triều Khúc, P. Tân Triều, Thanh Trì, Hà Nội",Giảm món,4.5,999,Mở cửa,00:00 - 04:00 | 11:11 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/tiem-mi-aji-mi-tron-indomie-trieu-khuc.nbbfgq,Thanh Trì
